date,Sun-Earth (AU),Sun-Cassini (AU),Earth-Cassini (AU),Impact parameter (AU),Impact parameter (Rsun),LE (AU),LC (AU),LE/rE,LC/rC,LE/rE + LC/rC,Shapiro (s),Shapiro (us),Shapiro JG (s),Shapiro JG (us),y,y x1e13,yJG,yJG x1e13,Shapiro approx (s),Difference (ns)
A.D. 2002-Jun-08 13:20:00.0000,1.0150404429059707,7.378192617062289,8.373548033852378,0.18672146583285437,40.15111930800318,0.9977184948330764,7.3758295390193025,0.9829347212774073,0.9996797212860069,-0.017385557436585763,6.646749706154153e-05,66.46749706154154,7.623284655237495e-05,76.23284655237495,1.7552782710141632e-11,175.52782710141634,1.770499864858567e-11,177.0499864858567,6.655349025166565e-05,-85.99319012412057
A.D. 2002-Jun-08 13:21:00.0000,1.015040530153212,7.37819496104829,8.373552561383265,0.18671160961495264,40.148999904221014,0.9977204281203763,7.375832133262889,0.9829365414303001,0.9996797553062943,-0.017383703263405437,6.646855025656826e-05,66.46855025656826,7.62339088801149e-05,76.2339088801149,1.75537182311527e-11,175.53718231152698,1.7705926066540748e-11,177.05926066540746,6.655453423680178e-05,-85.98398023352573
A.D. 2002-Jun-08 13:22:00.0000,1.0150406173978126,7.378197305032559,8.373557088798831,0.1867017533803739,40.14688049685275,0.9977223613070053,7.375834727491826,0.9829383614862577,0.9996797893248095,-0.01738184918893282,6.646960350772927e-05,66.46960350772927,7.623497126350294e-05,76.23497126350294,1.7554653846353823e-11,175.54653846353824,1.7706853578685888e-11,177.0685357868589,6.655557827857067e-05,-85.97477084140638
A.D. 2002-Jun-08 13:23:00.0000,1.0150407046397731,7.378199649015093,8.373561616099074,0.1866918971291195,40.144761085898686,0.9977242943929638,7.37583732170611,0.9829401814452804,0.9996798233415523,-0.017379995213167465,6.647065681502982e-05,66.47065681502983,7.623603370254434e-05,76.23603370254435,1.7555589562634218e-11,175.5558956263422,1.770778119202323e-11,177.0778119202323,6.655662237697827e-05,-85.96556194845373
A.D. 2002-Jun-08 13:24:00.0000,1.015040791879093,7.378201992995896,8.373566143283998,0.18668204086119025,40.142641671358994,0.9977262273782508,7.375839915905749,0.9829420013073676,0.9996798573565226,-0.01737814133610982,6.647171017847678e-05,66.47171017847678,7.623709619724598e-05,76.23709619724598,1.755652540009679e-11,175.56525400096788,1.770870892631688e-11,177.08708926316882,6.655766653203056e-05,-85.95635355377327
A.D. 2002-Jun-08 13:25:00.0000,1.015040879115772,7.378204336974962,8.3735706703536,0.18667218457658752,40.14052225323397,0.9977281602628661,7.375842510090731,0.9829438210725194,0.9996798913697206,-0.017376287557760106,6.647276359807783e-05,66.47276359807783,7.62381587476155e-05,76.2381587476155,1.7557461311420634e-11,175.57461311420633,1.7709636734584738e-11,177.09636734584737,6.655871074373348e-05,-85.94714565564387
A.D. 2002-Jun-08 13:26:00.0000,1.0150409663498106,7.378206680952297,8.373575197307877,0.18666232827531218,40.13840283152379,0.9977300930468104,7.375845104261067,0.982945640740736,0.9996799253811464,-0.017374433878117657,6.647381707383415e-05,66.47381707383416,7.623922135365413e-05,76.23922135365413,1.755839730360789e-11,175.5839730360789,1.771056462371601e-11,177.1056462371601,6.655975501209299e-05,-85.93793825883598
A.D. 2002-Jun-08 13:27:00.0000,1.015041053581208,7.378209024927898,8.373579724146833,0.18665247195736542,40.13628340622873,0.9977320257300822,7.375847698416751,0.9829474603120169,0.9996799593907995,-0.017372580297183582,6.647487060575426e-05,66.47487060575426,7.624028401537035e-05,76.24028401537035,1.7559333430755734e-11,175.59333430755734,1.7711492647807865e-11,177.11492647807864,6.656079933711508e-05,-85.92873136081532
A.D. 2002-Jun-08 13:28:00.0000,1.015041140809965,7.378211368901765,8.373584250870469,0.1866426156227484,40.13416397734902,0.9977339583126829,7.375850292557785,0.9829492797863624,0.9996799933986803,-0.017370726814957216,6.647592419384585e-05,66.47592419384584,7.624134673277187e-05,76.24134673277186,1.75602696588699e-11,175.60269658869902,1.7712420772753108e-11,177.1242077275311,6.656184371880569e-05,-85.91952495984714
A.D. 2002-Jun-08 13:29:00.0000,1.0150412280360808,7.3782137128739,8.37358877747878,0.18663275927146203,40.13204454488486,0.9977358907946108,7.375852886684168,0.9829510991637722,0.9996800274047887,-0.017368873431439225,6.647697783811333e-05,66.47697783811333,7.624240950586308e-05,76.24240950586308,1.7561205967621605e-11,175.61205967621603,1.7713348978335888e-11,177.13348978335887,6.65628881571708e-05,-85.91031905747643
A.D. 2002-Jun-08 13:30:00.0000,1.0150413152595559,7.3782160568442965,8.373593303971765,0.18662290290350758,40.12992510883654,0.9977378231758667,7.375855480795897,0.9829529184442463,0.9996800614091248,-0.017367020146628942,6.647803153856196e-05,66.47803153856196,7.624347233464927e-05,76.24347233464927,1.7562142370676313e-11,175.62142370676312,1.7714277278447544e-11,177.14277278447545,6.656393265221635e-05,-85.90111365439436
A.D. 2002-Jun-08 13:31:00.0000,1.01504140248039,7.378218400812963,8.373597830349427,0.1866130465188861,40.127805669204264,0.9977397554564502,7.375858074892977,0.9829547376277845,0.9996800954116883,-0.017365166960527034,6.647908529519781e-05,66.4790852951978,7.624453521913649e-05,76.2445352191365,1.7563078888701623e-11,175.63078888701622,1.771520569341687e-11,177.15205693416868,6.656497720394836e-05,-85.89190875054676
A.D. 2002-Jun-08 13:32:00.0000,1.0150414896985829,7.378220744779899,8.373602356611771,0.18660319011759857,40.125686225988254,0.997741687636361,7.3758606689754105,0.982956556714387,0.9996801294124795,-0.0173633138731335,6.64801391080286e-05,66.48013910802861,7.624559815933248e-05,76.24559815933247,1.756401550769326e-11,175.64015507693261,1.7716134209239584e-11,177.16134209239584,6.656602181237275e-05,-85.88270434414466
A.D. 2002-Jun-08 13:33:00.0000,1.0150415769141348,7.378223088745097,8.373606882758786,0.18659333369964623,40.12356677918877,0.997743619715599,7.375863263043187,0.9829583757040535,0.9996801634114981,-0.01736146088444812,6.648119297705873e-05,66.48119297705874,7.62466611552416e-05,76.2466611552416,1.7564952227651227e-11,175.64952227651227,1.7717062826028626e-11,177.17062826028626,6.656706647749551e-05,-85.87350043677371
A.D. 2002-Jun-08 13:34:00.0000,1.0150416641270452,7.378225432708563,8.37361140879048,0.18658347726502997,40.12144732880601,0.9977455516941639,7.375865857096315,0.9829601945967841,0.9996801974087445,-0.01735960799447156,6.648224690229592e-05,66.48224690229593,7.62477242068716e-05,76.2477242068716,1.7565889028585542e-11,175.65889028585542,1.7717991523794017e-11,177.17991523794018,6.656811119932261e-05,-85.86429702668563
A.D. 2002-Jun-08 13:35:00.0000,1.0150417513373147,7.378227776670295,8.373615934706844,0.18657362081375123,40.11932787484028,0.9977474835720557,7.3758684511347905,0.9829620133925784,0.9996802314042181,-0.017357755203203595,6.648330088374216e-05,66.48330088374216,7.624878731422445e-05,76.24878731422446,1.7566825937375387e-11,175.66825937375387,1.7718920329414935e-11,177.18920329414937,6.656915597785999e-05,-85.85509411782424
A.D. 2002-Jun-08 13:36:00.0000,1.015041838544943,7.3782301206302945,8.37362046050789,0.18656376434581076,40.11720841729174,0.9977494153492743,7.3758710451586165,0.9829638320914366,0.9996802653979195,-0.017355902510643784,6.648435492140841e-05,66.48435492140841,7.624985047731113e-05,76.24985047731113,1.7567762954246635e-11,175.67762954246635,1.77198492432302e-11,177.19849243230198,6.657020081311368e-05,-85.84589170526993
A.D. 2002-Jun-08 13:37:00.0000,1.0150419257499295,7.37823246458856,8.373624986193608,0.1865539078612098,40.11508895616066,0.9977513470258191,7.375873639167789,0.9829656506933585,0.9996802993898481,-0.017354049916793235,6.648540901529667e-05,66.48540901529667,7.625091369613364e-05,76.25091369613364,1.7568700065533823e-11,175.68700065533824,1.7720778251348462e-11,177.20778251348463,6.657124570508961e-05,-85.8366897929394
A.D. 2002-Jun-08 13:38:00.0000,1.0150420129522748,7.378234808545089,8.373629511764,0.18654405135994948,40.11296949144729,0.9977532786016905,7.375876233162308,0.9829674691983442,0.9996803333800045,-0.017352197421651283,6.648646316541627e-05,66.48646316541627,7.625197697070129e-05,76.25197697070129,1.756963728467654e-11,175.69637284676537,1.7721707367322254e-11,177.21707367322253,6.657229065379376e-05,-85.82748837748517
A.D. 2002-Jun-08 13:39:00.0000,1.0150421001519787,7.378237152499888,8.373634037219068,0.1865341948420307,40.11085002315181,0.997755210076888,7.375878827142179,0.9829692876063936,0.9996803673683883,-0.017350345025218594,6.648751737177083e-05,66.48751737177083,7.625304030101772e-05,76.25304030101772,1.7570574591684808e-11,175.7057459168481,1.7722636571161597e-11,177.22636571161595,6.657333565923213e-05,-85.8182874612925
A.D. 2002-Jun-08 13:40:00.0000,1.0150421873490407,7.378239496452953,8.37363856255881,0.1865243383074549,40.10873055127453,0.997757141451411,7.375881421107398,0.9829711059175061,0.9996804013549996,-0.01734849272749428,6.648857163436727e-05,66.48857163436728,7.625410368708983e-05,76.25410368708982,1.757151200666154e-11,175.7151200666154,1.7723565882969406e-11,177.23565882969405,6.657438072141066e-05,-85.80908704338557
A.D. 2002-Jun-08 13:41:00.0000,1.0150422745434613,7.378241840404285,8.373643087783227,0.18651448175622276,40.10661107581561,0.9977590727252602,7.375884015057966,0.9829729241316825,0.9996804353398383,-0.017346640528479007,6.648962595321163e-05,66.48962595321163,7.625516712892368e-05,76.25516712892367,1.7572449495499545e-11,175.72449495499546,1.7724495268638486e-11,177.24495268638486,6.657542584033536e-05,-85.79988712372378
A.D. 2002-Jun-08 13:42:00.0000,1.0150423617352402,7.378244184353882,8.373647612892315,0.18650462518833574,40.104491596775354,0.9977610038984349,7.375886608993881,0.9829747422489221,0.9996804693229047,-0.01734478842817344,6.649068032830673e-05,66.49068032830674,7.625623062652207e-05,76.25623062652207,1.757338710619736e-11,175.73387106197362,1.7725424776167377e-11,177.25424776167378,6.657647101601216e-05,-85.79068770542416
A.D. 2002-Jun-08 13:43:00.0000,1.0150424489243774,7.378246528301746,8.37365213788608,0.18649476860379471,40.102372114153944,0.997762934970935,7.375889202915143,0.982976560269225,0.9996805033041983,-0.017342936426576472,6.649173475966438e-05,66.49173475966438,7.625729417989682e-05,76.25729417989682,1.757432482497658e-11,175.7432482497658,1.7726354391664732e-11,177.26354391664734,6.65775162484471e-05,-85.78148878272691
A.D. 2002-Jun-08 13:44:00.0000,1.015042536110873,7.378248872247876,8.373656662764514,0.18648491200260078,40.100252627951626,0.9977648659427607,7.375891796821754,0.9829783781925913,0.9996805372837194,-0.017341084523689432,6.649278924728573e-05,66.49278924728573,7.625835778904907e-05,76.25835778904907,1.7575262624619206e-11,175.75262624619205,1.7727284088138436e-11,177.27284088138435,6.657856153764612e-05,-85.77229036038896
A.D. 2002-Jun-08 13:45:00.0000,1.0150426232947265,7.378251216192272,8.373661187527622,0.1864750553847551,40.09813313816865,0.9977667968139111,7.375894390713711,0.9829801960190205,0.9996805712614679,-0.017339232719511433,6.649384379117933e-05,66.49384379117933,7.62594214539874e-05,76.2594214539874,1.757620054623458e-11,175.76200546234583,1.7728213906584887e-11,177.28213906584887,6.657960688361521e-05,-85.76309243587599
A.D. 2002-Jun-08 13:46:00.0000,1.015042710475938,7.378253560134936,8.373665712175406,0.18646519875025877,40.09601364480525,0.9977687275843865,7.3758969845910185,0.982982013748513,0.999680605237444,-0.01733738101404292,6.649489839135128e-05,66.49489839135128,7.626048517471786e-05,76.26048517471786,1.7577138541711227e-11,175.77138541711227,1.772914379877967e-11,177.29143798779668,6.658065228636036e-05,-85.75389500907959
A.D. 2002-Jun-08 13:47:00.0000,1.015042797654508,7.378255904075867,8.37367023670786,0.18645534209911294,40.09389414786167,0.9977706582541869,7.375899578453675,0.9829838313810685,0.9996806392116475,-0.017335529407284334,6.649595304780434e-05,66.49595304780433,7.626154895124325e-05,76.26154895124324,1.757807665904768e-11,175.78076659047682,1.77300738129472e-11,177.300738129472,6.658169774588754e-05,-85.74469808319814
A.D. 2002-Jun-08 13:48:00.0000,1.0150428848304354,7.3782582480150625,8.373674761124988,0.1864454854313185,40.091774647338106,0.9977725888233113,7.375902172301676,0.9829856489166868,0.9996806731840783,-0.01733367789923479,6.649700776055036e-05,66.49700776055036,7.626261278357541e-05,76.2626127835754,1.757901487791515e-11,175.79014877915148,1.7731003928532808e-11,177.3100392853281,6.658274326220273e-05,-85.7355016523634
A.D. 2002-Jun-08 13:49:00.0000,1.0150429720037208,7.378260591952524,8.373679285426785,0.18643562874687666,40.08965514323481,0.9977745192917602,7.375904766135024,0.9829874663553679,0.9996807071547364,-0.01733182648989562,6.649806252958969e-05,66.49806252958969,7.626367667171467e-05,76.26367667171468,1.7579953157091364e-11,175.79953157091364,1.77319341045401e-11,177.319341045401,6.658378883531193e-05,-85.72630572224033
A.D. 2002-Jun-08 13:50:00.0000,1.0150430591743642,7.378262935888254,8.373683809613256,0.18642577204578867,40.08753563555206,0.9977764496595334,7.375907359953723,0.9829892836971118,0.9996807411236222,-0.017329975179265933,6.649911735492922e-05,66.49911735492921,7.626474061566796e-05,76.26474061566796,1.758089156501659e-11,175.8089156501659,1.7732864409296397e-11,177.32864409296397,6.658483446522111e-05,-85.7171102918938
A.D. 2002-Jun-08 13:51:00.0000,1.015043146342365,7.3782652798222506,8.373688333684397,0.18641591532805546,40.08541612429005,0.9977783799266303,7.375909953757768,0.9829911009419185,0.9996807750907353,-0.017328123967346176,6.650017223657749e-05,66.50017223657748,7.626580461544379e-05,76.26580461544378,1.7581830094801618e-11,175.81830094801617,1.7733794835799566e-11,177.33794835799566,6.658588015193626e-05,-85.70791535877595
A.D. 2002-Jun-08 13:52:00.0000,1.0150432335077237,7.378267623754511,8.373692857640211,0.186406058593678,40.08329660944899,0.9977803100930513,7.375912547547158,0.982992918089788,0.9996808090560756,-0.01732627285413657,6.650122717454059e-05,66.50122717454059,7.626686867104825e-05,76.26686867104826,1.7582768698786734e-11,175.82768698786734,1.773472533638988e-11,177.3472533638988,6.658692589546338e-05,-85.69872092279189
A.D. 2002-Jun-08 13:53:00.0000,1.0150433206704403,7.37826996768504,8.373697381480694,0.1863962018426576,40.08117709102916,0.9977822401587961,7.375915141321897,0.9829947351407197,0.9996808430196433,-0.017324421839636894,6.650228216882134e-05,66.50228216882134,7.626793278248415e-05,76.26793278248415,1.75837073906374e-11,175.837073906374,1.7735655924958687e-11,177.35655924958687,6.658797169580847e-05,-85.68952698712647
A.D. 2002-Jun-08 13:54:00.0000,1.0150434078305142,7.378272311613834,8.373701905205849,0.1863863450749952,40.07905756903078,0.9977841701238642,7.375917735081983,0.9829965520947141,0.9996808769814385,-0.01732257092384737,6.650333721942747e-05,66.50333721942746,7.626899694975925e-05,76.26899694975924,1.7584646204347877e-11,175.84646204347877,1.7736586635500235e-11,177.36586635500234,6.658901755297749e-05,-85.68033355001788
A.D. 2002-Jun-08 13:55:00.0000,1.0150434949879457,7.378274655540896,8.373706428815673,0.18637648829069223,40.07693804345413,0.9977860999882555,7.375920328827417,0.9829983689517708,0.9996809109414609,-0.017320720106768217,6.650439232636586e-05,66.50439232636586,7.627006117288041e-05,76.27006117288042,1.75855851128131e-11,175.855851128131,1.77375174406836e-11,177.37517440683598,6.659006346697641e-05,-85.67114061054453
A.D. 2002-Jun-08 13:56:00.0000,1.0150435821427346,7.378276999466224,8.37371095231017,0.18636663148974922,40.07481851429934,0.9977880297519701,7.375922922558199,0.98300018571189,0.9996809448997109,-0.017318869388399438,6.6505447489641e-05,66.505447489641,7.627112545185213e-05,76.27112545185213,1.758652410225468e-11,175.8652410225468,1.7738448326843314e-11,177.38448326843314,6.659110943781128e-05,-85.66194817027852
A.D. 2002-Jun-08 13:57:00.0000,1.015043669294881,7.378279343389819,8.373715475689334,0.18635677467216774,40.07269898156674,0.9977899594150076,7.375925516274326,0.9830020023750712,0.999680978856188,-0.01731701876874081,6.650650270925814e-05,66.50650270925813,7.627218978667964e-05,76.27218978667963,1.7587463206892735e-11,175.87463206892735,1.7739379328199507e-11,177.39379328199507,6.659215546548805e-05,-85.65275622991102
A.D. 2002-Jun-08 13:58:00.0000,1.0150437564443846,7.378281687311679,8.373719998953167,0.18634691783794863,40.07057944525652,0.9977918889773678,7.375928109975799,0.9830038189413147,0.9996810128108924,-0.017315168247792778,6.650755798522583e-05,66.50755798522583,7.627325417737151e-05,76.27325417737151,1.758840242684021e-11,175.8840242684021,1.7740310444865123e-11,177.40310444865122,6.659320155001273e-05,-85.64356478689416
A.D. 2002-Jun-08 13:59:00.0000,1.0150438435912457,7.378284031231806,8.373724522101671,0.18633706098709307,40.068459905368925,0.9977938184390508,7.375930703662621,0.9830056354106204,0.9996810467638242,-0.01731331782555534,6.650861331754936e-05,66.50861331754936,7.627431862393302e-05,76.27431862393301,1.7589341748092826e-11,175.89341748092826,1.7741241662835875e-11,177.41241662835876,6.659424769139132e-05,-85.63437384195979
A.D. 2002-Jun-08 14:00:00.0000,1.015043930735464,7.378286375150202,8.373729045134848,0.18632720411960219,40.0663403619042,0.9977957478000562,7.37593329733479,0.983007451782988,0.9996810807149833,-0.0173114675020285,6.65096687062356e-05,66.5096687062356,7.627538312637105e-05,76.27538312637105,1.7590281150660604e-11,175.90281150660604,1.7742172962008854e-11,177.42172962008854,6.659529388962979e-05,-85.62518339418632
